user_id,preds,pred_1,pred_2,pred_3,pred_4,pred_5
U55722,"['N38779', 'N6477', 'N25165', 'N29212', 'N5154']",N38779,N6477,N25165,N29212,N5154
U47786,"['N23446', 'N38779', 'N23877', 'N50872', 'N48017']",N23446,N38779,N23877,N50872,N48017
U50472,"['N45523', 'N50872', 'N23877', 'N23446', 'N6477']",N45523,N50872,N23877,N23446,N6477
U34392,"['N56211', 'N45523', 'N41934', 'N48487', 'N27737']",N56211,N45523,N41934,N48487,N27737
U27923,"['N46917', 'N61233', 'N25639', 'N27737', 'N22975']",N46917,N61233,N25639,N27737,N22975
U66922,"['N36689', 'N34668', 'N19661', 'N48407', 'N35773']",N36689,N34668,N19661,N48407,N35773
U10401,"['N38779', 'N45734', 'N19661', 'N50872', 'N34185']",N38779,N45734,N19661,N50872,N34185
U25352,"['N41934', 'N56211', 'N61233', 'N48487', 'N27737']",N41934,N56211,N61233,N48487,N27737
U36592,"['N56211', 'N61233', 'N61740', 'N48487', 'N41934']",N56211,N61233,N61740,N48487,N41934
U38465,"['N41934', 'N61740', 'N56211', 'N27737', 'N52867']",N41934,N61740,N56211,N27737,N52867
U88450,"['N35815', 'N1539', 'N38779', 'N23446', 'N62318']",N35815,N1539,N38779,N23446,N62318
U81311,"['N27737', 'N52867', 'N41934', 'N48487', 'N56211']",N27737,N52867,N41934,N48487,N56211
U93691,"['N50872', 'N23446', 'N38779', 'N23877', 'N40109']",N50872,N23446,N38779,N23877,N40109
U79048,"['N45523', 'N23446', 'N50872', 'N1539', 'N6477']",N45523,N23446,N50872,N1539,N6477
U3896,"['N56211', 'N52867', 'N41934', 'N27737', 'N48487']",N56211,N52867,N41934,N27737,N48487
U92868,"['N61233', 'N42515', 'N19661', 'N33828', 'N47652']",N61233,N42515,N19661,N33828,N47652
U27485,"['N50872', 'N23446', 'N44698', 'N41387', 'N29212']",N50872,N23446,N44698,N41387,N29212
U17963,"['N38779', 'N29212', 'N1539', 'N45523', 'N6477']",N38779,N29212,N1539,N45523,N6477
U73455,"['N23877', 'N38779', 'N6477', 'N41387', 'N47098']",N23877,N38779,N6477,N41387,N47098
U49782,"['N50872', 'N51570', 'N23446', 'N23877', 'N40109']",N50872,N51570,N23446,N23877,N40109
U48794,"['N18978', 'N56777', 'N57032', 'N26811', 'N35773']",N18978,N56777,N57032,N26811,N35773
U34281,"['N61296', 'N23805', 'N48613', 'N32567', 'N38215']",N61296,N23805,N48613,N32567,N38215
U122,"['N61233', 'N27737', 'N48487', 'N56211', 'N41934']",N61233,N27737,N48487,N56211,N41934
U49652,"['N6477', 'N29212', 'N38779', 'N40109', 'N23446']",N6477,N29212,N38779,N40109,N23446
U71288,"['N47652', 'N50055', 'N41934', 'N2235', 'N2960']",N47652,N50055,N41934,N2235,N2960
U67288,"['N46917', 'N47280', 'N60750', 'N22975', 'N61233']",N46917,N47280,N60750,N22975,N61233
U81951,"['N25165', 'N6477', 'N38779', 'N45523', 'N23446']",N25165,N6477,N38779,N45523,N23446
U61362,"['N47652', 'N19661', 'N56211', 'N33828', 'N27737']",N47652,N19661,N56211,N33828,N27737
U15678,"['N48487', 'N41934', 'N27737', 'N52867', 'N56211']",N48487,N41934,N27737,N52867,N56211
U69459,"['N23877', 'N38779', 'N45523', 'N47098', 'N40109']",N23877,N38779,N45523,N47098,N40109
U80655,"['N45734', 'N45523', 'N50872', 'N38779', 'N1539']",N45734,N45523,N50872,N38779,N1539
U90608,"['N34092', 'N38779', 'N34185', 'N50872', 'N1539']",N34092,N38779,N34185,N50872,N1539
U24426,"['N56211', 'N61233', 'N52867', 'N48487', 'N41934']",N56211,N61233,N52867,N48487,N41934
U59546,"['N10363', 'N64174', 'N37673', 'N36003', 'N23814']",N10363,N64174,N37673,N36003,N23814
U76506,"['N6578', 'N25165', 'N38779', 'N50872', 'N23446']",N6578,N25165,N38779,N50872,N23446
U5454,"['N41934', 'N56211', 'N48487', 'N52867', 'N27737']",N41934,N56211,N48487,N52867,N27737
U62718,"['N23446', 'N51570', 'N23877', 'N50872', 'N47098']",N23446,N51570,N23877,N50872,N47098
U48287,"['N56211', 'N27737', 'N45523', 'N52867', 'N48487']",N56211,N27737,N45523,N52867,N48487
U20316,"['N1228', 'N19661', 'N33828', 'N7494', 'N61233']",N1228,N19661,N33828,N7494,N61233
U73809,"['N48487', 'N56211', 'N27737', 'N16118', 'N61233']",N48487,N56211,N27737,N16118,N61233
U8473,"['N38779', 'N6477', 'N6578', 'N23877', 'N1539']",N38779,N6477,N6578,N23877,N1539
U77839,"['N16777', 'N58345', 'N36016', 'N64174', 'N31679']",N16777,N58345,N36016,N64174,N31679
U71549,"['N34600', 'N12446', 'N6388', 'N51133', 'N40109']",N34600,N12446,N6388,N51133,N40109
U20195,"['N38779', 'N25165', 'N23446', 'N45523', 'N50872']",N38779,N25165,N23446,N45523,N50872
U54460,"['N64037', 'N50055', 'N22975', 'N46917', 'N47652']",N64037,N50055,N22975,N46917,N47652
U47206,"['N48017', 'N40559', 'N23877', 'N8015', 'N40109']",N48017,N40559,N23877,N8015,N40109
U61072,"['N48487', 'N25639', 'N60658', 'N32015', 'N26336']",N48487,N25639,N60658,N32015,N26336
U22921,"['N56211', 'N27737', 'N48487', 'N52867', 'N41934']",N56211,N27737,N48487,N52867,N41934
U12352,"['N40109', 'N23446', 'N50872', 'N51570', 'N48017']",N40109,N23446,N50872,N51570,N48017
U51229,"['N7494', 'N1539', 'N45523', 'N6477', 'N23446']",N7494,N1539,N45523,N6477,N23446
U58905,"['N41934', 'N48487', 'N52867', 'N61740', 'N61233']",N41934,N48487,N52867,N61740,N61233
U81746,"['N19661', 'N40109', 'N59267', 'N1228', 'N57032']",N19661,N40109,N59267,N1228,N57032
U87084,"['N6578', 'N44698', 'N6477', 'N41387', 'N1539']",N6578,N44698,N6477,N41387,N1539
U57144,"['N38779', 'N46739', 'N35815', 'N50872', 'N34185']",N38779,N46739,N35815,N50872,N34185
U57410,"['N19661', 'N56211', 'N42515', 'N27737', 'N14478']",N19661,N56211,N42515,N27737,N14478
U37861,"['N27737', 'N48487', 'N61233', 'N45523', 'N56211']",N27737,N48487,N61233,N45523,N56211
U89358,"['N61296', 'N38869', 'N32641', 'N25160', 'N13094']",N61296,N38869,N32641,N25160,N13094
U66439,"['N61233', 'N29735', 'N16118', 'N48487', 'N1031']",N61233,N29735,N16118,N48487,N1031
U15538,"['N56777', 'N46283', 'N6471', 'N63913', 'N35773']",N56777,N46283,N6471,N63913,N35773
U84471,"['N5695', 'N38779', 'N50872', 'N19661', 'N34185']",N5695,N38779,N50872,N19661,N34185
U39151,"['N26537', 'N54671', 'N12769', 'N41717', 'N8114']",N26537,N54671,N12769,N41717,N8114
U24750,"['N51489', 'N34600', 'N51133', 'N40109', 'N12446']",N51489,N34600,N51133,N40109,N12446
